transaction_id,transaction_date,value_date,customer_id,account_id,account_type,txn_type,channel,direction,amount,currency,merchant_category,region,risk_score,is_fraud_suspected
TXN0000163,2024-02-11,2024-02-12,CUST00438,ACC00000063,CURRENT,TRANSFER_OUT,INTERNET,CREDIT,34138.71,IDR,GROCERY,OTHERS,0.276,0
TXN0000164,2024-02-14,2024-02-15,CUST00420,ACC00000687,LOAN,PAYMENT,SWIFT,DEBIT,6291.35,IDR,DINING,JKT,0.225,0
TXN0000165,2024-03-02,2024-03-02,CUST00481,ACC00001306,LOAN,DEPOSIT,MOBILE,DEBIT,4851.69,USD,TRANSPORT,OTHERS,0.395,0
TXN0000166,2024-02-26,2024-02-27,CUST00385,ACC00001465,CURRENT,TRANSFER_IN,BRANCH,CREDIT,11322.55,IDR,GROCERY,DPS,0.118,0
TXN0000167,2024-01-06,2024-01-06,CUST00399,ACC00001317,SAVINGS,INTEREST,MOBILE,CREDIT,5173.81,USD,RETAIL,BDG,0.295,0
TXN0000168,2024-01-28,2024-01-28,CUST00461,ACC00000738,LOAN,INTEREST,INTERNET,DEBIT,5311.08,IDR,SALARY,OTHERS,0.281,0
TXN0000169,2024-01-28,2024-01-28,CUST00273,ACC00001031,CREDIT_CARD,FEE,ATM,DEBIT,6893.39,IDR,TRANSPORT,JKT,0.144,0
TXN0000170,2024-02-13,2024-02-13,CUST00408,ACC00000639,CURRENT,DEPOSIT,INTERNET,DEBIT,30400.04,SGD,GROCERY,DPS,0.42,0
TXN0000171,2024-03-24,2024-03-24,CUST00058,ACC00000936,CREDIT_CARD,TRANSFER_IN,ATM,CREDIT,14230.92,IDR,ATM_CASH,BDG,0.115,0
TXN0000172,2024-01-30,2024-01-30,CUST00328,ACC00001116,CREDIT_CARD,TRANSFER_OUT,MOBILE,DEBIT,15476.16,IDR,FEE,MDN,0.041,0
TXN0000173,2024-03-02,2024-03-02,CUST00498,ACC00001214,SAVINGS,REVERSAL,INTERNET,CREDIT,29327.57,IDR,ATM_CASH,OTHERS,0.097,0
TXN0000174,2024-03-15,2024-03-16,CUST00219,ACC00000476,CURRENT,PAYMENT,ATM,CREDIT,16681.01,IDR,FEE,MDN,0.082,0
TXN0000175,2024-03-29,2024-03-30,CUST00109,ACC00001486,LOAN,WITHDRAWAL,BRANCH,DEBIT,3277.63,IDR,TRANSPORT,DPS,0.331,0
TXN0000176,2024-03-02,2024-03-02,CUST00279,ACC00000053,LOAN,INTEREST,SWIFT,CREDIT,16480.05,IDR,INSURANCE,DPS,0.216,0
TXN0000177,2024-01-01,2024-01-02,CUST00174,ACC00000754,CURRENT,REVERSAL,SWIFT,DEBIT,18240.58,IDR,UTILITIES,DPS,0.212,0
TXN0000178,2024-01-27,2024-01-27,CUST00328,ACC00000486,SAVINGS,REVERSAL,MOBILE,DEBIT,13649.96,IDR,RENT,OTHERS,0.127,0
TXN0000179,2024-03-02,2024-03-03,CUST00264,ACC00001388,LOAN,TRANSFER_IN,INTERNET,CREDIT,6930.22,IDR,TRANSPORT,OTHERS,0.29,0
TXN0000180,2024-03-17,2024-03-17,CUST00315,ACC00001136,LOAN,FEE,INTERNET,DEBIT,12544.85,IDR, SALARY ,BDG,0.127,0
TXN0000181,2024-01-03,2024-01-04,CUST00474,ACC00000409,LOAN,INTEREST,POS,DEBIT,7972.94,IDR,TRANSPORT,DPS,0.106,0
TXN0000182,2024-03-10,2024-03-10,CUST00111,ACC00001031,SAVINGS,INTEREST,BRANCH,DEBIT,3705.34,IDR,SALARY,SBY,0.108,0
TXN0000183,2024-03-12,2024-03-13,CUST00187,ACC00000668,LOAN,TRANSFER_IN,SWIFT,CREDIT,4520.12,IDR,FEE,SBY,0.08,0
TXN0000184,2024-01-27,2024-01-28,CUST00269,ACC00001221,LOAN,WITHDRAWAL,BRANCH,DEBIT,14228.16,IDR,RENT,JKT,0.17,0
TXN0000185,2024-01-09,2024-01-10,CUST00423,ACC00000835,CREDIT_CARD,WITHDRAWAL,INTERNET,DEBIT,3925.87,IDR,INSURANCE,SBY,0.158,0
TXN0000186,2024-03-02,2024-03-02,CUST00229,ACC00000876,SAVINGS,DEPOSIT,POS,CREDIT,4233.38,USD,FEE,BDG,0.16,0
TXN0000187,2024-02-06,2024-02-06,CUST00497,ACC00000367,LOAN,TRANSFER_IN,POS,DEBIT,14804.81,USD,DINING,DPS,0.078,0
TXN0000188,2024-02-20,2024-02-20,CUST00156,ACC00001002,SAVINGS,TRANSFER_IN,INTERNET,DEBIT,9018.48,USD,DINING,MDN,0.171,0
TXN0000189,2024-02-13,2024-02-13,CUST00473,ACC00000250,SAVINGS,FEE,SWIFT,CREDIT,12858.43,IDR,ATM_CASH,JKT,0.074,0
TXN0000190,2024-01-24,2024-01-25,CUST00189,ACC00001264,LOAN,DEPOSIT,SWIFT,DEBIT,3031.42,IDR,FEE,DPS,0.204,0
TXN0000191,2024-03-19,2024-03-20,CUST00272,ACC00000380,LOAN,TRANSFER_OUT,BRANCH,CREDIT,12575.98,IDR,RENT,OTHERS,0.384,0
TXN0000192,2024-02-28,2024-02-28,CUST00375,ACC00000872,SAVINGS,DEPOSIT,BRANCH,DEBIT,4778.96,IDR,FEE,SBY,0.107,0
TXN0000193,2024-02-01,2024-02-02,CUST00002,ACC00000835,SAVINGS,FEE,POS,DEBIT,3592.1,IDR,UTILITIES,JKT,0.142,0
TXN0000194,2024-03-28,2024-03-28,CUST00246,ACC00001495,SAVINGS,INTEREST,POS,CREDIT,5408.48,IDR,RENT,OTHERS,0.136,0
TXN0000195,2024-02-21,2024-02-21,CUST00210,ACC00000775,CREDIT_CARD,DEPOSIT,MOBILE,DEBIT,24092.41,USD,DINING,MDN,0.111,0
TXN0000196,2024-03-02,2024-03-02,CUST00401,ACC00000919,CURRENT,INTEREST,INTERNET,CREDIT,6053.77,IDR,UTILITIES,OTHERS,0.19,0
TXN0000197,2024-02-27,2024-02-27,CUST00286,ACC00000455,LOAN,REVERSAL,ATM,DEBIT,47151.1,USD,ATM_CASH,OTHERS,0.093,0
TXN0000198,2024-02-21,2024-02-21,CUST00359,ACC00000366,CREDIT_CARD,PAYMENT,INTERNET,DEBIT,1556.6,IDR, ATM_CASH ,SBY,0.102,0
TXN0000199,2024-01-12,2024-01-12,CUST00013,ACC00001314,CREDIT_CARD,PAYMENT,POS,DEBIT,2351.9,IDR,GROCERY,OTHERS,0.145,0
TXN0000200,2024-02-08,2024-02-08,CUST00096,ACC00000403,SAVINGS,REVERSAL, ATM ,DEBIT,23373.27,USD,DINING,BDG,0.171,0
TXN0000201,2024-01-02,2024-01-02,CUST00498,ACC00000058,CURRENT,WITHDRAWAL,INTERNET,DEBIT,28580.61,IDR,,OTHERS,0.059,0
TXN0000202,2024-01-03,2024-01-03,CUST00221,ACC00000521,LOAN,INTEREST,ATM,CREDIT,4061.2,IDR,DINING,DPS,0.235,0
TXN0000203,2024-02-25,2024-02-26,CUST00238,ACC00001328,CREDIT_CARD,TRANSFER_OUT,POS,DEBIT,8562.22,IDR,GROCERY,JKT,0.028,0
TXN0000204,2024-03-21,2024-03-21,CUST00094,ACC00001139,LOAN,TRANSFER_IN,ATM,CREDIT,14324.86,IDR,GROCERY,JKT,0.188,0
TXN0000205,2024-02-28,2024-02-28,CUST00338,ACC00000210,CREDIT_CARD,TRANSFER_IN,SWIFT,CREDIT,6744.61,SGD,SALARY,SBY,0.114,0
TXN0000206,2024-01-02,2024-01-03,CUST00269,ACC00001065,LOAN,TRANSFER_OUT,BRANCH,DEBIT,9135.23,IDR,LOAN_REPAYMENT,SBY,0.23,0
TXN0000207,02/01/2024,2024-01-02,CUST00171,ACC00000816,SAVINGS,PAYMENT,SWIFT,DEBIT,8174.27,IDR,GROCERY,OTHERS,0.151,0
TXN0000208,2024-02-23,2024-02-23,CUST00469,ACC00000173,SAVINGS,WITHDRAWAL,ATM,CREDIT,2477.1,IDR,RETAIL,MDN,0.166,0
TXN0000209,2024-03-27,2024-03-28,CUST00094,ACC00000234,CURRENT,PAYMENT,MOBILE,CREDIT,6150.39,IDR,TRANSPORT,BDG,0.125,0
TXN0000210,2024-01-01,2024-01-01,CUST00149,ACC00000793,SAVINGS,TRANSFER_OUT,MOBILE,DEBIT,8183.64,IDR,E_COMMERCE,SBY,0.265,0
TXN0000211,2024-01-19,2024-01-19,CUST00112,ACC00000793,CREDIT_CARD,INTEREST,INTERNET,CREDIT,8799.92,IDR,E_COMMERCE,BDG,0.16,0
TXN0000212,2024-01-02,2024-01-03,CUST00055,ACC00001427,CREDIT_CARD,TRANSFER_OUT,MOBILE,CREDIT,2029.6,IDR,GROCERY,DPS,0.083,0
TXN0000213,2024-02-22,2024-02-22,CUST00337,ACC00001063,CREDIT_CARD,REVERSAL,INTERNET,CREDIT,14808.48,USD,TRANSPORT,MDN,0.177,0
TXN0000214,2024-02-13,2024-02-14,CUST00424,ACC00000119,CREDIT_CARD,WITHDRAWAL,SWIFT,DEBIT,8987.54,IDR,RENT,OTHERS,0.195,0
TXN0000215,2024-03-30,2024-03-30,CUST00467,ACC00000335,SAVINGS,TRANSFER_IN,MOBILE,DEBIT,3483.15,IDR,SALARY,SBY,0.069,0
TXN0000216,2024-02-01,2024-02-01,CUST00116,ACC00001360,SAVINGS,TRANSFER_OUT,MOBILE,CREDIT,34175.06,IDR,RETAIL,JKT,0.085,0
TXN0000217,2024-03-10,2024-03-11,CUST00143,ACC00001098,CURRENT,TRANSFER_IN,POS,CREDIT,6140.94,IDR,DINING,BDG,0.177,0
TXN0000218,2024-02-01,2024-02-02,CUST00201,ACC00001215,LOAN,TRANSFER_OUT,POS,DEBIT,6468.39,USD,FEE,BDG,0.053,0
TXN0000219,2024-03-08,2024-03-08,CUST00180,ACC00000324,CURRENT,WITHDRAWAL,MOBILE,CREDIT,13539.51,SGD,ATM_CASH,BDG,0.074,0
TXN0000220,2024-02-24,2024-02-24,CUST00202,ACC00001011,LOAN,TRANSFER_IN,MOBILE,CREDIT,36577.95,IDR,E_COMMERCE,DPS,0.104,0
TXN0000221,2024-03-15,2024-03-16,CUST00364,ACC00001171,SAVINGS,INTEREST,INTERNET,DEBIT,13972.29,IDR,E_COMMERCE,SBY,0.083,0
TXN0000222,2024-02-25,2024-02-26,CUST00479,ACC00000284,CREDIT_CARD,DEPOSIT,POS,CREDIT,15691.71,IDR,RETAIL,DPS,0.205,0
TXN0000223,2024-01-17,2024-01-18,CUST00053,ACC00000213,CURRENT,PAYMENT,INTERNET,CREDIT,3636.23,IDR,TRANSPORT,DPS,0.162,0
TXN0000224,2024-02-07,2024-02-07,CUST00471,ACC00000929,CURRENT,TRANSFER_OUT,INTERNET,CREDIT,8686.87,SGD,RETAIL,MDN,0.076,0
TXN0000225,2024-01-24,2024-01-25,CUST00384,ACC00000752,SAVINGS,TRANSFER_IN,SWIFT,DEBIT,5293.27,IDR,INSURANCE,DPS,0.353,0
TXN0000226,2024-03-09,2024-03-09,CUST00180,ACC00001418,LOAN,INTEREST,POS,CREDIT,14232.79,SGD,RETAIL,JKT,0.222,0
TXN0000227,2024-03-10,2024-03-10,CUST00414,ACC00000339,CURRENT,DEPOSIT,SWIFT,DEBIT,15330.09,IDR,RETAIL,OTHERS,0.106,0
TXN0000228,2024-03-26,2024-03-27,CUST00417,ACC00001046,LOAN,TRANSFER_OUT,POS,DEBIT,29929.01,USD,TRANSPORT,DPS,0.151,0
TXN0000229,2024-01-11,2024-01-12,CUST00313,ACC00000105,CURRENT,WITHDRAWAL,SWIFT,CREDIT,1441.34,USD,ATM_CASH,SBY,0.056,0
TXN0000230,2024-01-16,2024-01-16,CUST00308,ACC00001490,CREDIT_CARD,DEPOSIT,POS,DEBIT,4892.89,SGD,FEE,JKT,0.204,0
TXN0000231,2024-03-13,2024-03-13,CUST00137,ACC00001483,SAVINGS,INTEREST,POS,CREDIT,22929.95,USD,E_COMMERCE,BDG,0.205,0
TXN0000232,2024-02-28,2024-02-29,CUST00182,ACC00001456,LOAN,INTEREST,SWIFT,DEBIT,2640.64,IDR,E_COMMERCE,MDN,0.167,0
TXN0000233,2024-03-10,2024-03-10,CUST00367,ACC00000770,SAVINGS,PAYMENT,POS,DEBIT,15436.97,IDR,INSURANCE,OTHERS,0.156,0
TXN0000234,2024-03-20,2024-03-20,CUST00001,ACC00000716,SAVINGS,TRANSFER_OUT,BRANCH,DEBIT,20074.39,USD,E_COMMERCE,BDG,0.254,0
TXN0000235,2024-01-03,2024-01-03,CUST00044,ACC00000763,LOAN,TRANSFER_OUT,INTERNET,DEBIT,7921.44,IDR,DINING,DPS,0.293,0
TXN0000236,2024-01-20,2024-01-20,CUST00227,ACC00001245,LOAN,FEE,MOBILE,CREDIT,2598.86,SGD,FEE,OTHERS,0.279,0
TXN0000237,2024-02-28,2024-02-28,CUST00331,ACC00000379,CURRENT,INTEREST,ATM,CREDIT,7352.42,IDR,INSURANCE,DPS,0.037,0
TXN0000238,2024-02-05,2024-02-05,CUST00098,ACC00001246,LOAN,REVERSAL,SWIFT,DEBIT,26028.44,IDR,RENT,BDG,0.062,0
TXN0000239,2024-01-19,2024-01-19,CUST00208,ACC00001282,SAVINGS,DEPOSIT,INTERNET,DEBIT,27756.18,IDR,TRANSPORT,MDN,0.158,0
TXN0000240,2024-03-30,2024-03-31,CUST00265,ACC00000713,SAVINGS,INTEREST,MOBILE,CREDIT,9569.19,SGD,LOAN_REPAYMENT,BDG,0.19,0
TXN0000241,2024-03-07,2024-03-08,CUST00288,ACC00001391,LOAN,DEPOSIT,POS,CREDIT,3707.86,USD,SALARY,MDN,0.213,0
TXN0000242,2024-01-19,2024-01-19,CUST00271,ACC00001373,LOAN,PAYMENT,POS,DEBIT,32556.03,IDR,,JKT,0.168,0
TXN0000243,2024-01-20,2024-01-21,CUST00140,ACC00000225,CURRENT,WITHDRAWAL,POS,DEBIT,15626.73,USD,ATM_CASH,BDG,0.104,0
TXN0000244,2024-03-11,2024-03-11,CUST00481,ACC00000738,CURRENT,PAYMENT,SWIFT,DEBIT,3908.04,IDR,E_COMMERCE,SBY,0.163,0
TXN0000245,2024-02-21,2024-02-21,CUST00237,ACC00000236,CURRENT,FEE,ATM,CREDIT,10657.46,SGD,SALARY,DPS,0.141,0
TXN0000246,2024-02-02,2024-02-02,CUST00462,ACC00000183,SAVINGS,PAYMENT,MOBILE,CREDIT,10274.28,IDR,TRANSPORT,SBY,0.1,0
TXN0000247,2024-02-09,2024-02-10,CUST00441,ACC00000712,LOAN,FEE,SWIFT,DEBIT,4868.61,USD,SALARY,MDN,0.018,0
TXN0000248,2024-02-08,2024-02-09,CUST00392,ACC00000444,CREDIT_CARD,INTEREST,MOBILE,CREDIT,10705.21,IDR,LOAN_REPAYMENT,JKT,0.068,0
TXN0000249,2024-03-22,2024-03-22,CUST00072,ACC00000623,LOAN,TRANSFER_OUT,MOBILE,CREDIT,19632.65,USD,LOAN_REPAYMENT,MDN,0.171,0
TXN0000250,2024-01-01,2024-01-01,CUST00155,ACC00001030,LOAN,FEE,MOBILE,CREDIT,6393.27,IDR,ATM_CASH,OTHERS,0.138,0
TXN0000251,2024-01-11,2024-01-11,CUST00190,ACC00001260,CURRENT,DEPOSIT,POS,DEBIT,21303.26,USD, E_COMMERCE ,DPS,0.136,0
TXN0000252,2024-02-26,2024-02-26,CUST00268,ACC00001151,CREDIT_CARD,TRANSFER_IN,POS,CREDIT,1989.65,IDR,INSURANCE,BDG,0.345,0
TXN0000253,2024-03-29,2024-03-29,CUST00321,ACC00001128,LOAN,DEPOSIT,BRANCH,DEBIT,47792.0,IDR,DINING,OTHERS,0.208,0
TXN0000254,2024-02-19,2024-02-19,CUST00107,ACC00000749,CREDIT_CARD,DEPOSIT,MOBILE,CREDIT,8483.52,IDR,DINING,MDN,0.067,0
TXN0000255,2024-01-23,2024-01-24,CUST00232,ACC00000155,CREDIT_CARD,DEPOSIT,MOBILE,DEBIT,19118.6,IDR,ATM_CASH,SBY,0.045,0
TXN0000256,2024-01-31,2024-01-31,CUST00042,ACC00000257,LOAN,FEE,BRANCH,CREDIT,9651.7,IDR,INSURANCE,JKT,0.222,0
TXN0000257,2024-02-11,2024-02-11,CUST00190,ACC00000235,CURRENT,TRANSFER_OUT,POS,CREDIT,4193.04,USD,LOAN_REPAYMENT,BDG,0.081,0
TXN0000258,2024-01-07,2024-01-08,CUST00371,ACC00000500,CURRENT,PAYMENT,BRANCH,CREDIT,7870.67,IDR,DINING,MDN,0.034,0
TXN0000259,2024-01-16,2024-01-16,CUST00139,ACC00000289,LOAN,REVERSAL,MOBILE,DEBIT,1758.86,IDR,GROCERY,JKT,0.145,0
TXN0000260,2024-03-30,2024-03-30,CUST00103,ACC00000510,CREDIT_CARD,PAYMENT,MOBILE,CREDIT,14054.66,IDR,SALARY,MDN,0.107,0
TXN0000261,2024-02-29,2024-03-01,CUST00171,ACC00000709,CREDIT_CARD,WITHDRAWAL,BRANCH,CREDIT,9461.74,IDR,TRANSPORT,SBY,0.262,0
TXN0000262,2024-01-02,2024-01-02,CUST00351,ACC00000785,CURRENT,INTEREST,MOBILE,DEBIT,6951.79,IDR,,MDN,0.165,0
TXN0000263,2024-01-01,2024-01-02,CUST00273,ACC00000894,CURRENT,TRANSFER_IN,POS,DEBIT,14796.7,USD,TRANSPORT,BDG,0.164,0
TXN0000264,2024-02-17,2024-02-18,CUST00481,ACC00000776,CURRENT,PAYMENT, SWIFT ,CREDIT,8350.01,IDR,RETAIL,DPS,0.037,0
TXN0000265,2024-01-12,2024-01-13,CUST00416,ACC00000298,CREDIT_CARD,REVERSAL,INTERNET,CREDIT,13166.93,USD,ATM_CASH,JKT,0.341,0
TXN0000266,2024-03-09,2024-03-09,CUST00221,ACC00000137,CREDIT_CARD,FEE,MOBILE,DEBIT,17498.2,IDR,ATM_CASH,BDG,0.244,0
TXN0000267,2024-02-06,2024-02-06,CUST00213,ACC00000376,CURRENT,FEE,MOBILE,CREDIT,5221.9,IDR,DINING,BDG,0.447,0
TXN0000268,2024-02-01,2024-02-01,CUST00341,ACC00000087,CURRENT,PAYMENT,POS,DEBIT,4153.36,IDR,DINING,SBY,0.272,0
TXN0000269,2024-01-09,2024-01-09,CUST00424,ACC00001443,CREDIT_CARD,WITHDRAWAL,INTERNET,CREDIT,2042.55,IDR,ATM_CASH,DPS,0.161,0
TXN0000270,2024-01-19,2024-01-19,CUST00407,ACC00001223,SAVINGS,WITHDRAWAL,SWIFT,DEBIT,8937.83,IDR,INSURANCE,SBY,0.113,0
TXN0000271,2024-02-17,2024-02-17,CUST00056,ACC00001487,CREDIT_CARD,DEPOSIT,SWIFT,CREDIT,11633.89,IDR,UTILITIES,MDN,0.254,0
TXN0000272,2024-03-20,2024-03-20,CUST00390,ACC00000437,LOAN,TRANSFER_IN,BRANCH,CREDIT,2810.47,IDR,TRANSPORT,MDN,0.27,0
TXN0000273,2024-01-03,2024-01-04,CUST00342,ACC00001334,LOAN,FEE,POS,CREDIT,25242.99,IDR,RETAIL,MDN,0.04,0
TXN0000274,2024-01-20,2024-01-20,CUST00434,ACC00001305,CREDIT_CARD,FEE,BRANCH,DEBIT,4197.03,SGD,GROCERY,DPS,0.146,0
TXN0000275,2024-01-24,2024-01-24,CUST00102,ACC00001347,LOAN,FEE,SWIFT,DEBIT,1505.98,IDR,TRANSPORT,DPS,0.035,0
TXN0000276,2024-02-23,2024-02-23,CUST00421,ACC00000764,SAVINGS,FEE,MOBILE,CREDIT,26791.99,IDR,FEE,DPS,0.155,0
TXN0000277,2024-02-02,2024-02-02,CUST00493,ACC00000702,SAVINGS,TRANSFER_OUT,BRANCH,CREDIT,1671.69,USD,TRANSPORT,OTHERS,0.264,0
TXN0000278,2024-01-24,2024-01-24,CUST00192,ACC00000942,SAVINGS,PAYMENT,SWIFT,DEBIT,17524.29,IDR,UTILITIES,DPS,0.275,0
TXN0000279,2024-03-15,2024-03-16,CUST00499,ACC00000152,LOAN,TRANSFER_OUT,SWIFT,CREDIT,14427.56,USD, FEE ,MDN,0.019,0
TXN0000280,2024-03-12,2024-03-12,CUST00310,ACC00001326,CURRENT,INTEREST,MOBILE,CREDIT,10463.45,IDR,ATM_CASH,DPS,0.168,0
TXN0000281,2024-02-05,2024-02-06,CUST00200,ACC00001302,SAVINGS,WITHDRAWAL,SWIFT,CREDIT,5333.59,IDR,FEE,DPS,0.043,0
TXN0000282,2024-02-07,2024-02-08,CUST00233,ACC00001032,SAVINGS,WITHDRAWAL,POS,DEBIT,12115.46,SGD,RETAIL,DPS,0.078,0
TXN0000283,2024-03-24,2024-03-25,CUST00433,ACC00000807,CURRENT,TRANSFER_IN,POS,CREDIT,18746.98,SGD,RETAIL,MDN,0.155,0
TXN0000284,2024-03-29,2024-03-29,CUST00227,ACC00000235,CREDIT_CARD,WITHDRAWAL,MOBILE,CREDIT,3682.52,IDR,FEE,MDN,0.152,0
TXN0000285,2024-01-25,2024-01-25,CUST00371,ACC00000675,CURRENT,DEPOSIT,BRANCH,CREDIT,17696.09,USD,GROCERY,BDG,0.073,0
TXN0000286,2024-01-18,2024-01-18,CUST00139,ACC00000561,CREDIT_CARD,TRANSFER_OUT,INTERNET,CREDIT,17063.55,IDR,INSURANCE,BDG,0.196,0
TXN0000287,2024-03-22,2024-03-23,CUST00344,ACC00001326,CREDIT_CARD,TRANSFER_OUT,POS,CREDIT,10243.93,SGD,DINING,BDG,0.185,0
TXN0000288,2024-03-06,2024-03-06,CUST00305,ACC00000038,CURRENT,REVERSAL,POS,DEBIT,5269.13,IDR,RETAIL,BDG,0.063,0
TXN0000289,2024-02-23,2024-02-23,CUST00149,ACC00001160,SAVINGS,WITHDRAWAL,BRANCH,CREDIT,17126.22,IDR,E_COMMERCE,DPS,0.218,0
TXN0000290,2024-02-04,2024-02-04,CUST00115,ACC00000822,CREDIT_CARD,WITHDRAWAL,ATM,CREDIT,12169.04,USD, SALARY ,BDG,0.164,0
TXN0000291,2024-03-20,2024-03-20,CUST00450,ACC00000421,CURRENT,FEE,SWIFT,DEBIT,3594.76,SGD,TRANSPORT,MDN,0.262,0
TXN0000292,2024-03-01,2024-03-01,CUST00063,ACC00001243,SAVINGS,PAYMENT,SWIFT,DEBIT,6039.73,USD,UTILITIES,BDG,0.251,0
TXN0000293,2024-02-10,2024-02-11,CUST00104,ACC00000348,CREDIT_CARD,REVERSAL,MOBILE,DEBIT,15603.4,IDR,TRANSPORT,JKT,0.154,0
TXN0000294,2024-02-02,2024-02-02,CUST00339,ACC00001103,LOAN,TRANSFER_OUT,SWIFT,DEBIT,8880.96,IDR,RENT,SBY,0.255,0
TXN0000295,2024-03-08,2024-03-08,CUST00359,ACC00000748,SAVINGS,TRANSFER_IN,BRANCH,DEBIT,19317.88,SGD,TRANSPORT,BDG,0.17,0
TXN0000296,2024-02-02,2024-02-02,CUST00156,ACC00000273,CURRENT,DEPOSIT,BRANCH,CREDIT,6165.24,IDR,RENT,JKT,0.113,0
TXN0000297,2024-01-14,2024-01-14,CUST00273,ACC00001185,LOAN,TRANSFER_IN,POS,CREDIT,3641.26,IDR,GROCERY,JKT,0.23,0
TXN0000298,2024-01-21,2024-01-21,CUST00006,ACC00000308,CURRENT,TRANSFER_OUT,SWIFT,DEBIT,46858.24,IDR,TRANSPORT,DPS,0.245,0
TXN0000299,2024-02-17,2024-02-17,CUST00147,ACC00001398,CREDIT_CARD,INTEREST,MOBILE,DEBIT,2111.77,SGD,UTILITIES,SBY,0.131,0
TXN0000300,2024-01-20,2024-01-20,CUST00184,ACC00000976,SAVINGS,PAYMENT,BRANCH,CREDIT,5432.36,USD, RETAIL ,OTHERS,0.251,0
TXN0000301,2024-01-08,2024-01-08,CUST00486,ACC00000733,LOAN,FEE,SWIFT,CREDIT,10135.49,IDR,TRANSPORT,DPS,0.175,0
TXN0000302,2024-01-07,2024-01-07,CUST00028,ACC00001033,LOAN,FEE,INTERNET,DEBIT,17834.09,IDR,UTILITIES,OTHERS,0.073,0
TXN0000303,2024-03-07,2024-03-08,CUST00450,ACC00000444,LOAN,REVERSAL,MOBILE,DEBIT,13590.95,IDR,LOAN_REPAYMENT,SBY,0.176,0
TXN0000304,2024-01-17,2024-01-17,CUST00038,ACC00001137,CREDIT_CARD,WITHDRAWAL,BRANCH,DEBIT,51483.01,SGD,ATM_CASH,MDN,0.11,0
TXN0000305,2024-02-02,2024-02-02,CUST00119,ACC00001229,SAVINGS,INTEREST,INTERNET,DEBIT,7375.52,IDR,SALARY,JKT,0.211,0
TXN0000306,2024-02-17,2024-02-18,CUST00293,ACC00000405,SAVINGS,WITHDRAWAL,INTERNET,DEBIT,4030.37,IDR,GROCERY,OTHERS,0.127,0
TXN0000307,2024-03-16,2024-03-17,CUST00371,ACC00000853,CREDIT_CARD,REVERSAL,SWIFT,DEBIT,6797.04,IDR,FEE,BDG,0.213,0
TXN0000308,2024-02-28,2024-02-28,CUST00244,ACC00001221,CURRENT,INTEREST,MOBILE,CREDIT,6273.06,IDR,SALARY,DPS,0.168,0
TXN0000309,2024-03-26,2024-03-26,CUST00068,ACC00000778,LOAN,DEPOSIT,POS,CREDIT,7672.24,USD,LOAN_REPAYMENT,MDN,0.186,0
TXN0000310,2024-01-22,2024-01-22,CUST00214,ACC00000115,CURRENT,TRANSFER_IN,INTERNET,DEBIT,3692.32,USD,DINING,SBY,0.124,0
TXN0000311,2024-01-30,2024-01-30,CUST00218,ACC00001145,CREDIT_CARD,PAYMENT,POS,DEBIT,15172.58,IDR,RENT,OTHERS,0.008,0
TXN0000312,2024-02-07,2024-02-07,CUST00177,ACC00000065,CURRENT,TRANSFER_IN,MOBILE,DEBIT,10901.59,IDR,RETAIL,MDN,0.13,0
TXN0000313,2024-02-20,2024-02-20,CUST00299,ACC00001300,CURRENT,PAYMENT,BRANCH,CREDIT,2948.04,USD,INSURANCE,BDG,0.106,0
TXN0000314,2024-02-23,2024-02-23,CUST00164,ACC00000825,CREDIT_CARD,DEPOSIT, MOBILE ,CREDIT,17578.29,IDR,ATM_CASH,OTHERS,0.461,0
TXN0000315,2024-01-08,2024-01-08,CUST00058,ACC00000239,LOAN,DEPOSIT,POS,CREDIT,4233.63,USD,UTILITIES,JKT,0.339,0
TXN0000316,2024-01-27,2024-01-27,CUST00269,ACC00000302,CURRENT,TRANSFER_OUT,ATM,CREDIT,3145.56,IDR,UTILITIES,OTHERS,0.122,0
TXN0000317,2024-01-27,2024-01-27,CUST00308,ACC00001416,SAVINGS,INTEREST,MOBILE,DEBIT,8689.43,IDR,E_COMMERCE,DPS,0.144,0
TXN0000318,2024-01-21,2024-01-21,CUST00058,ACC00000969,CURRENT,REVERSAL,ATM,DEBIT,1985.7,IDR,SALARY,SBY,0.069,0
TXN0000319,2024-01-30,2024-01-30,CUST00288,ACC00000369,CURRENT,WITHDRAWAL,INTERNET,DEBIT,12985.68,IDR,GROCERY,BDG,0.115,0
TXN0000320,2024-01-28,2024-01-28,CUST00465,ACC00000233,SAVINGS,TRANSFER_IN,POS,DEBIT,836.25,IDR,,MDN,0.128,0
TXN0000321,2024-03-04,2024-03-04,CUST00105,ACC00000195,LOAN,REVERSAL,INTERNET,CREDIT,3556.42,IDR,E_COMMERCE,SBY,0.473,0
TXN0000322,2024-03-09,2024-03-09,CUST00228,ACC00000907,SAVINGS,INTEREST,ATM,CREDIT,28569.92,IDR,RENT,DPS,0.064,0
TXN0000323,2024-03-01,2024-03-01,CUST00247,ACC00001036,LOAN,INTEREST,ATM,DEBIT,4678.22,IDR,E_COMMERCE,DPS,0.252,0
TXN0000324,2024-02-17,2024-02-17,CUST00188,ACC00000921,CREDIT_CARD,INTEREST,BRANCH,CREDIT,5381.55,XXX,INSURANCE,JKT,0.233,0
